Tweet_ID;Sarcastic;Sentiment
1262203514761117696;No;Neutral
1262497055748079623;No;Negative
1336951425018072256;No;Negative
1254212061149700096;No;Positive
1240729102920962049;No;Neutral
1238695509860155393;No;Neutral
1265040920350777352;No;Neutral
1238960921000673285;No;Positive
1245735322589282309;No;Negative
1307695101934796806;No;Negative
1236538374934220801;No;Neutral
1267167695977484293;Yes;Positive
1261237340405710848;No;Neutral
1223248241032077317;Yes;Positive
1230920019615375361;No;Neutral
1262505652938854402;No;Negative
1250580914649825286;No;Positive
1222192140329144321;Yes;Positive
1251546722389688326;No;Negative
1242004919688859650;No;Neutral
1260383612043776005;No;Neutral
1314464652059987968;No;Negative
1309248248532385945;No;Negative
1266450752035225603;No;Neutral
1238397986109108225;No;Neutral
1265801982109011969;No;Neutral
1245822281273806851;No;Neutral
1317291644664819712;Yes;Positive
1263133572711485440;No;Neutral
1262913621404913664;No;Negative
1253754587300888576;Yes;Positive
1222452320362954754;Yes;Positive
1364830188489376398;No;Neutral
1258150330614890496;No;Neutral
1248401673531219973;No;Neutral
1232034914951979008;No;Positive
1346159979921501655;No;Neutral
1247292864922599425;Yes;Positive
1267776470836969472;No;Neutral
1260343431844499456;Yes;Positive
1250846327954722816;Yes;Negative
1328754462983327746;No;Negative
1243322776498438145;Yes;Neutral
1308541262602010624;Yes;Positive
1230914584174788608;No;Neutral
1246501260783689732;No;Neutral
1331757768857022465;Yes;Positive
1259494131644207105;No;Neutral
1252911568150462464;Yes;Positive
1252203149210910720;No;Positive
1314902871750725632;No;Negative
1263636380791574529;No;Negative
1229332937507819520;No;Neutral
1232753493104119811;Yes;Neutral
1235682044472156160;No;Negative
1260782334351155200;No;Neutral
1230895079688146944;No;Neutral
1258521205054701568;No;Neutral
1237006252540116992;No;Neutral
1251860321599356928;No;Neutral
1278381174654730248;No;Negative
1349342093711186651;No;Negative
1318108640897884162;Yes;Positive
1258747854811738119;No;Neutral
1245036558023098374;No;Neutral
1237653262741975040;No;Neutral
1239665708663017472;No;Positive
1230909501802500097;Yes;Negative
1232417146321457152;No;Positive
1230984875332849671;Yes;Neutral
1254832679423524866;Yes;Positive
1277322199259656193;Yes;Positive
1232771041635729409;No;Positive
1244205645894737921;No;Neutral
1236058783400505344;No;Neutral
1244880438457298945;No;Neutral
1243874600250982401;Yes;Positive
1274429919372722176;Yes;Positive
1331956987135966096;No;Neutral
1301854509806072595;No;Neutral
1262004913627947010;Yes;Positive
1244924834599120897;No;Neutral
1262074120411516930;No;Positive
1256297306393128965;No;Neutral
1259847851607285761;No;Negative
1239228478479904768;Yes;Neutral
1260885742408159232;No;Negative
1257731139969650688;No;Negative
1230947034502434816;Yes;Positive
1320253780747821056;No;Negative
1241739349550661634;No;Neutral
1233407033870778370;Yes;Neutral
1347938084306349810;No;Neutral
1249649890763964419;No;Neutral
1287499517655490562;No;Negative
1294656667242635273;Yes;Positive
1233510520398979073;No;Neutral
1255212966317883392;No;Negative
1329296860973051904;Yes;Positive
1248485391348322305;No;Positive
1240927474848083968;No;Positive
1259226060933210113;Yes;Positive
1393749877930474646;No;Neutral
1268576542952652801;No;Neutral
1393622054742387351;No;Neutral
1236500657273700352;Yes;Positive
1246466510123655171;Yes;Positive
1330926740328370180;Yes;Positive
1280144772309684224;Yes;Negative
1269302485702803456;No;Negative
1329540425775017984;Yes;Positive
1257735408353509378;No;Neutral
1299385773414850560;No;Negative
1237759333888385024;Yes;Positive
1232042675513241600;No;Positive
1252459575867060226;No;Neutral
1247790067650678787;No;Negative
1235659824211378178;No;Negative
1243949850082885633;No;Neutral
1250836032804868097;No;Neutral
1244360313430061057;Yes;Neutral
1397211786534635239;No;Negative
1224398450219012102;No;Neutral
1286669914418417670;Yes;Positive
1232731066995281921;Yes;Positive
1266040380962811904;No;Positive
1371567514359519397;No;Neutral
1242033936844423169;Yes;Neutral
1248281173811437572;No;Neutral
1249739454870421507;No;Neutral
1311892978299006976;Yes;Positive
1329968892723277824;Yes;Positive
1329200808101751260;No;Neutral
1391998258030484267;No;Neutral
1274858278468673544;No;Positive
1261959164047351808;No;Neutral
1242049764218286081;Yes;Positive
1254027514772668418;No;Negative
1239880232535982080;Yes;Neutral
1263493680440147975;No;Neutral
1321476769564733440;Yes;Positive
1262466916310028290;No;Neutral
1248372973435846656;No;Positive
1283503704944115714;Yes;Positive
1247907326008459266;Yes;Positive
1243198574080462849;Yes;Positive
1245765408516452354;No;Neutral
1306600172118593536;No;Negative
1248633921719488513;No;Neutral
1267049519776182272;No;Neutral
1235670625462730752;No;Negative
1260944802285322241;Yes;Neutral
1221061155092779009;Yes;Neutral
1258840152828502016;Yes;Positive
1253349509192732672;No;Negative
1242174431256031234;No;Positive
1233040568051273729;No;Neutral
1250407593308229633;No;Neutral
1257642643628208128;Yes;Neutral
1232739952380841984;Yes;Neutral
1251606835477520384;No;Positive
1397448429656581866;No;Neutral
1262319292944650240;Yes;Negative
1262533031723663361;No;Neutral
1238886545295388673;Yes;Positive
1240301444051406849;Yes;Positive
1235267333112958976;Yes;Neutral
1261321479322587140;No;Neutral
1311657727655964674;Yes;Positive
1243556162827673607;No;Neutral
1322325385619689472;Yes;Positive
1351862735064206093;No;Negative
1242723156135153665;No;Positive
1222936061103558657;Yes;Positive
1261514321710010368;Yes;Neutral
1235996059379396609;No;Neutral
1237501376911065094;No;Positive
1289380259230613505;Yes;Positive
1232675004015370242;No;Neutral
1272557577633697792;No;Negative
1311728337505615873;No;Negative
1243074546552504320;No;Neutral
1244914223140032516;Yes;Positive
1239970269483028481;No;Positive
1254323227297529856;No;Neutral
1222192217231691778;Yes;Positive
1392112393193846434;Yes;Neutral
1264223848951623680;No;Neutral
1282833332468879362;No;Negative
1379768194446494251;Yes;Positive
1258483889351294976;No;Neutral
1286388704739766274;No;Negative
1225706260856819712;No;Neutral
1244453523389059075;Yes;Positive
1243114238882840577;No;Positive
1231948335457734657;No;Positive
1237864712349466625;Yes;Positive
1271779974408810496;Yes;Positive
1222094017732796416;Yes;Positive
1233094867082977282;Yes;Neutral
1242061873811542018;No;Neutral
1236743136732491778;Yes;Positive
1252133724021538818;No;Neutral
1246776296010657793;Yes;Positive
1316432991460249600;Yes;Positive
1240285524276981760;Yes;Positive
1236224186617643008;No;Neutral
1340977698840388043;No;Negative
1242050522313633793;No;Neutral
1285700607429484549;No;Negative
1251811591609352192;No;Negative
1239874825226764289;No;Neutral
1260263408601116672;No;Negative
1263559231313240064;No;Neutral
1228468245528707075;No;Neutral
1280042854816133120;No;Negative
1246680450015416320;No;Neutral
1398287490805190242;No;Negative
1260615945971806209;Yes;Positive
1233144717501771783;Yes;Neutral
1296011094281146368;No;Negative
1251809050590920704;No;Neutral
1246040700124377095;Yes;Positive
1244557569328394243;No;Neutral
1254516048520450052;Yes;Positive
1235500093450616832;Yes;Positive
1310030304597110413;No;Neutral
1244696225309511680;No;Neutral
1320843366830166016;No;Negative
1249576919206694918;Yes;Positive
1258736618883686400;No;Neutral
1262960751192530946;Yes;Positive
1247312426007216128;Yes;Neutral
1242186106583605249;No;Positive
1237410728732213248;No;Negative
1281674434600984577;No;Positive
1255753890684903431;No;Neutral
1246919120622403585;No;Neutral
1274990516812292102;Yes;Negative
1240705800068190208;No;Neutral
1255232319163707393;Yes;Positive
1260978779733864449;Yes;Positive
1248157456905232387;No;Neutral
1256303824677081089;No;Neutral
1250012849805590530;No;Neutral
1237539637070942208;No;Positive
1347696553685865766;Yes;Positive
1274442444143300608;No;Positive
1292814009557815297;No;Positive
1306279345040896001;No;Negative
1325766937448771585;No;Negative
1397807607654207544;No;Negative
1246790705470672899;No;Neutral
1243898930166935553;No;Negative
1237789425796595723;No;Neutral
1246842364284592128;No;Neutral
1259019934274924550;Yes;Neutral
1260997492205903877;No;Neutral
1239411373903355909;No;Neutral
1239329144078565378;Yes;Positive
1230899533720281096;No;Neutral
1254034230193070080;Yes;Neutral
1262205887063699458;Yes;Positive
1233753680790380545;No;Neutral
1246737482504339458;Yes;Positive
1249716650280194048;No;Neutral
1230877982249701376;Yes;Neutral
1244414837398134785;No;Neutral
1236740291807379458;Yes;Positive
1386324860657943176;No;Neutral
1251155923067760640;No;Neutral
1305258048945115136;Yes;Negative
1248035269972045829;No;Negative
1270926963159564290;No;Positive
1331282896032833537;Yes;Positive
1248300222704476162;Yes;Positive
1230920564698746881;Yes;Neutral
1271613094998020096;No;Negative
1233336883725209600;No;Positive
1365546439813032985;No;Negative
1247245557049036801;No;Negative
1222124749997912068;Yes;Positive
1242783314399895554;Yes;Neutral
1364242907179434858;No;Neutral
1270089168832602113;Yes;Positive
1313420045100421120;No;Negative
1330218359538128698;No;Negative
1241365941327454209;No;Neutral
1276970835660681221;No;Positive
1262619690301566976;No;Neutral
1254293940741832704;No;Neutral
1249144535747354627;Yes;Neutral
1279625923319476224;Yes;Positive
1230873256602763264;Yes;Neutral
1250701003567046656;No;Neutral
1322778665052278740;Yes;Positive
1255086054387920896;No;Positive
1262790184120258560;No;Negative
1329882948108247041;Yes;Positive
1273724028201709569;No;Negative
1262878185441632256;Yes;Neutral
1243163977749848064;No;Positive
1248722429821751296;Yes;Positive
1244296622873378817;No;Neutral
1236043491089821696;Yes;Positive
1235668807588421633;No;Negative
1309948488474595328;No;Negative
1329258665140199817;Yes;Neutral
1262056069607632903;Yes;Neutral
1247320082851782657;Yes;Positive
1253154976538320896;Yes;Neutral
1268061196269359105;No;Neutral
1355948161057943549;Yes;Positive
1234553620949020674;No;Neutral
1262858041982058496;No;Positive
1260634616937013249;Yes;Neutral
1233103250779492352;Yes;Neutral
1270775855128641536;Yes;Positive
1271919090362449920;No;Positive
1236238698599141376;No;Neutral
1265849845165719561;Yes;Positive
1260961110724882433;No;Neutral
1250762029532688393;Yes;Neutral
1245448624546484236;No;Positive
1241757102412095489;Yes;Positive
1271500833188990977;Yes;Positive
1240172257357500416;No;Positive
1330200930529243138;Yes;Positive
1327003052012949511;No;Negative
1245933949597220864;No;Neutral
1232252274451324928;No;Positive
1262749536696406017;No;Negative
1325565639071850505;No;Negative
1242563920524726276;Yes;Positive
1222129153773797382;Yes;Positive
1232733233659416576;Yes;Positive
1239998484574601218;No;Positive
1253061340689817600;No;Neutral
1242415836985462785;No;Neutral
1233485195145289728;Yes;Neutral
1239236557946699776;No;Neutral
1291691799317286913;Yes;Positive
1369792293549484572;No;Negative
1267051978380754944;Yes;Neutral
1250847041208619010;No;Positive
1241686272416124930;No;Positive
1280011501458411520;Yes;Negative
1260558076786204674;Yes;Neutral
1256302320322842624;No;Positive
1276465262192189444;Yes;Positive
1240903683388387329;Yes;Neutral
1274411385330503681;No;Negative
1310384995207446528;No;Negative
1317546653168041984;No;Negative
1266718715866947584;No;Neutral
1235640612457713666;No;Neutral
1247266051773157377;No;Neutral
1256283530117681155;No;Neutral
1314938071121620482;No;Negative
1374474630125074448;No;Neutral
1308047184055726081;No;Negative
1238934751974735872;Yes;Positive
1222199981991518208;Yes;Positive
1246432879418236928;No;Neutral
1240369256098926593;No;Positive
1239203840827760640;Yes;Positive
1232160388432695296;No;Positive
1240824705604435969;No;Negative
1280392083933708288;No;Positive
1239359983889809408;No;Neutral
1241662570416812035;Yes;Positive
1232991224690348032;No;Neutral
1300932002036830212;No;Negative
1289698060390432768;No;Negative
1254231454600646658;No;Neutral
1249748953609965569;No;Neutral
1222101275304714240;Yes;Positive
1244298010877665287;No;Positive
1324703832137041624;No;Neutral
1245511308432363522;No;Negative
1263638179762114561;Yes;Negative
1268102775008890880;No;Neutral
1242909332083281920;Yes;Positive
1256767672936693764;Yes;Positive
1321453935689949185;No;Negative
1362933817502026224;No;Negative
1230964246311309315;No;Neutral
1238245212666892289;No;Neutral
1239683357526634497;No;Neutral
1262801241693921280;No;Negative
1318639930384777786;No;Neutral
1242020948829704193;No;Neutral
1282064301545656320;No;Negative
1262035685525118978;No;Negative
1234205645987098625;Yes;Positive
1319600601180208296;No;Neutral
1249892142740357126;No;Neutral
1241206765125079040;No;Neutral
1327549232649156743;Yes;Positive
1267361870123618309;No;Neutral
1235659952187994120;No;Negative
1234421770553364485;Yes;Neutral
1238457719079788545;No;Neutral
1241524852462440452;No;Neutral
1283418947459612673;No;Negative
1283395253010079747;No;Positive
1241059332189491204;Yes;Positive
1262079050631319554;Yes;Positive
1363812261581163110;No;Negative
1245369313902637056;No;Neutral
1361186438610480659;No;Neutral
1290302475128299520;Yes;Positive
1239541641574219776;No;Negative
1244054504833777670;No;Positive
1259657554583568386;No;Negative
1241640334888775680;No;Neutral
1222085924034621440;Yes;Positive
1258445611772321798;No;Negative
1238485358012178433;No;Neutral
1270451528474726400;No;Positive
1309917100979478528;Yes;Positive
1267953932669784068;Yes;Positive
1236406891338764289;No;Neutral
1242637803378421772;Yes;Positive
1258628865410416643;No;Neutral
1241635070819123200;Yes;Positive
1236229516613255172;No;Neutral
1223515090391109632;No;Neutral
1271863816243077121;Yes;Positive
1272598642038386695;No;Positive
1249636781059964928;No;Neutral
1324391066880122881;Yes;Positive
1267384582531354624;No;Positive
1240930315532668931;Yes;Positive
1266718610090864641;No;Neutral
1246384623564787712;No;Negative
1258786269418655746;No;Neutral
1282422699097305088;No;Negative
1331596804270551044;Yes;Positive
1244949907850444800;No;Neutral
1275584665575993344;No;Negative
1279569198553890817;No;Negative
1262624518503378944;Yes;Positive
1332017174005870595;Yes;Positive
1248933678237003776;No;Positive
1300016406034015784;No;Neutral
1271529760972308481;No;Negative
1238120368176533506;No;Neutral
1258753094923542528;No;Neutral
1253772258432204801;No;Neutral
1324941875522044701;No;Negative
1238848252700753925;No;Neutral
1265296257045671937;No;Neutral
1253056423015124992;No;Neutral
1349061848201382450;No;Neutral
1241838218867335169;Yes;Neutral
1308248581267247105;No;Negative
1268489896584503296;Yes;Neutral
1241183402151358464;No;Positive
1313566965995311107;No;Negative
1243052789468745729;No;Neutral
1245268708941070338;No;Neutral
1262196052779831300;Yes;Neutral
1264046503615700992;Yes;Positive
1274797445831106561;No;Positive
1243657044596531203;Yes;Positive
1222319383625773056;Yes;Positive
1244982524968910849;No;Neutral
1230999059244208129;No;Neutral
1247597551110565894;No;Neutral
1230850653481730055;No;Neutral
1243333091285966851;No;Positive
1265386761741570056;No;Neutral
1243512658940305409;No;Positive
1247935605209792512;No;Neutral
1241533134635708418;No;Neutral
1242426323542433794;No;Neutral
1230865632511569920;Yes;Positive
1261010215098605568;No;Neutral
1244361517564407809;Yes;Positive
1263521444601921537;No;Neutral
1230910220450312192;Yes;Negative
1231008717363126278;No;Neutral
1254217699854618624;No;Positive
1241589924421394434;No;Positive
1272628986158419970;Yes;Positive
1241812113217269767;Yes;Positive
1245092159528861697;No;Positive
1238451870252912641;No;Neutral
1237838641159753729;Yes;Positive
1252246161869737986;No;Positive
1281675287852392449;No;Positive
1300730308988416001;No;Positive
1263248132214792193;No;Negative
1308027398596825092;No;Negative
1237975323918110720;No;Neutral
1336539063011833942;No;Negative
1244234369314820097;No;Neutral
1254293241194840069;No;Neutral
1326773182880231425;Yes;Positive
1236761656199430149;Yes;Neutral
1259093080180916224;No;Neutral
1246536008918863874;Yes;Neutral
1242493845104926722;Yes;Positive
1307298461310767105;Yes;Positive
1250115989817241600;Yes;Positive
1222081830167482368;Yes;Positive
1224787455301255169;Yes;Positive
1244269376343289856;Yes;Positive
1248989962600660993;No;Neutral
1344264423317460546;No;Neutral
1241698927239446533;No;Positive
1250716378824421377;No;Negative
1372021368601039404;No;Negative
1241168298433081344;No;Neutral
1258515121791315968;Yes;Positive
1225073184640290816;Yes;Positive
1271084072538976256;Yes;Positive
1263135893919019009;Yes;Positive
1249229778416254976;No;Negative
1246542755448446976;Yes;Neutral
1336602984112127491;No;Negative
1222359127873200134;Yes;Positive
1273953199729381376;Yes;Positive
1271166822981779456;No;Negative
1262440433378111490;No;Negative
1298285362909974528;No;Negative
1254491206819725314;No;Negative
1230963371505221635;Yes;Neutral
1269109774689488896;No;Negative
1237851460177547270;No;Neutral
1260142036742737921;Yes;Neutral
1256305767201886217;No;Neutral
1262494530647056384;No;Negative
1222170959886659584;Yes;Positive
1241235113603739648;No;Neutral
1328644576334133588;Yes;Positive
1241711168948965377;Yes;Positive
1288223513254473729;Yes;Positive
1233621378013843456;No;Neutral
1242615751468560389;No;Positive
1242195097451671557;Yes;Positive
1224346891061809153;No;Neutral
1252782265572220928;No;Neutral
1258725760468168704;No;Negative
1237031972360290306;No;Neutral
1327497007237136869;No;Neutral
1258724743861108737;No;Neutral
1308546640610037760;Yes;Positive
1241890181361303552;Yes;Positive
1239942350174117888;No;Positive
1336182960578927468;No;Neutral
1260681436627120128;Yes;Neutral
1254180971332722696;No;Negative
1241217631992119296;Yes;Positive
1254096091169120256;No;Negative
1246496047733657602;No;Neutral
1299944870489083905;No;Negative
1250996498680217601;Yes;Positive
1236206588941254657;No;Neutral
1237288086398275584;No;Positive
1236613021864284161;No;Neutral
1262937479142834188;No;Positive
1274272966776365056;No;Positive
1251669989570088968;Yes;Neutral
1240845102664294401;Yes;Positive
1261120036544053248;Yes;Positive
1230901307382411264;Yes;Neutral
1326822544553472000;No;Negative
1316114554590507009;No;Negative
1255615613910876160;No;Neutral
1234192367676207107;Yes;Neutral
1252473770301939712;No;Neutral
1270948889072414721;Yes;Positive
1343091598762080589;No;Neutral
1263725094557364224;No;Negative
1265511117775949824;No;Neutral
1222760314304958465;Yes;Positive
1259999021596381185;No;Neutral
1256553091362676736;No;Neutral
1269937619137449984;No;Negative
1251510616608477184;No;Positive
1254859054582661120;Yes;Positive
1265296487774289920;No;Neutral
1245043137870995457;No;Neutral
1273698555211980803;Yes;Positive
1244965225234870274;No;Negative
1261304542974664708;No;Negative
1238879006344335360;Yes;Positive
1249155074816970753;Yes;Positive
1279976465401028616;Yes;Negative
1242505312260816901;No;Neutral
1314055579621216329;No;Neutral
1261717362446925824;Yes;Positive
1278478938180894721;No;Positive
1241786805718040577;No;Neutral
1258332361353281536;No;Neutral
1240388011377991682;Yes;Positive
1260711677793796101;Yes;Positive
1319823566199273655;No;Neutral
1240622536095944704;Yes;Neutral
1246740087154577409;No;Neutral
1334531012869709827;No;Negative
1313246875877879809;Yes;Positive
1268343083105730563;No;Neutral
1259453318428004353;No;Neutral
1222333482447310849;Yes;Positive
1238041217679663104;No;Negative
1244023417541705731;Yes;Positive
1262602092902076416;No;Negative
1247967370997571587;Yes;Positive
1256560951232471041;Yes;Neutral
1275665943889416193;No;Positive
1255979514825527296;Yes;Positive
1318964509630657693;Yes;Negative
1322261647864582145;Yes;Positive
1236362693285732352;No;Positive
1239975803531771904;No;Neutral
1296949912245067782;No;Negative
1234171430725705728;Yes;Positive
1246468749600993280;No;Neutral
1297550672867610626;Yes;Positive
1255591311324917760;No;Negative
1244840105120010240;No;Neutral
1266739035973844992;No;Neutral
1283141189626101760;Yes;Positive
1309454916734398464;Yes;Positive
1279011049098948608;Yes;Positive
1243740079308378112;No;Positive
1239621053493755909;No;Negative
1266871601775218688;No;Neutral
1267919381604032512;No;Neutral
1264741479928430592;No;Neutral
1257629495256809472;Yes;Neutral
1285481444253609984;Yes;Positive
1240284375423635456;No;Positive
1270384878257950720;No;Positive
1257637832828600322;Yes;Neutral
1242458556139483136;No;Neutral
1276512639015845888;No;Negative
1269930169948569602;No;Negative
1265287942416760833;No;Neutral
1309863888196980738;Yes;Positive
1246395456302862337;No;Neutral
1253680881912426499;Yes;Positive
1241551243367133187;No;Positive
1238004298195390464;No;Neutral
1233308364345683968;Yes;Positive
1269185287059619840;No;Negative
1266457540734353415;Yes;Positive
1256397377981886466;No;Negative
1328839333328839580;No;Neutral
1261005476046741504;Yes;Neutral
1251930197013803016;No;Neutral
1236659472006873091;No;Neutral
1386599828054590687;Yes;Positive
1262068156509585408;Yes;Positive
1236023907150368768;No;Negative
1257110028605100034;No;Neutral
1245092656444735488;No;Neutral
1235639601152192513;No;Negative
1238562488448356352;No;Neutral
1261306945044189184;No;Neutral
1274837219547774977;No;Positive
1371225721265473481;No;Neutral
1261029495672356865;No;Neutral
1272693159189979138;Yes;Positive
1322593447409274880;Yes;Positive
1254098540600705024;No;Neutral
1222043341027790848;Yes;Positive
1328279868573932248;No;Negative
1249986429016584194;No;Neutral
1263437384676499456;No;Negative
1235685271452123136;No;Negative
1391450477250291485;No;Positive
1222036313907630081;Yes;Positive
1393140595211311678;Yes;Positive
1228788601040883712;No;Neutral
1354729430892621225;No;Neutral
1296519753100656654;No;Negative
1380029928243707452;No;Neutral
1299759626074894337;No;Positive
1254222484284616706;No;Neutral
1262541839602679808;No;Negative
1246201153232220162;No;Negative
1298710846814556165;No;Negative
1264227253250134016;No;Neutral
1395491511128487144;No;Neutral
1240781371343360012;No;Negative
1260995558858125314;Yes;Positive
1258716654927785985;No;Neutral
1331570344872833027;Yes;Positive
1227016429817540608;No;Neutral
1264241573769830400;No;Neutral
1274480492948140038;Yes;Positive
1239890265218912259;Yes;Positive
1244356797965783044;Yes;Positive
1234085821591977984;Yes;Neutral
1380281796294257665;No;Neutral
1272974778752622592;No;Negative
1242781464036597762;No;Positive
1250348404841930752;Yes;Positive
1289976287126151168;No;Negative
1285248031126945793;Yes;Positive
1258478943709138945;No;Neutral
1234658877041496064;No;Neutral
1243648511029231616;No;Neutral
1269267718722764802;No;Negative
1262160599942922240;Yes;Neutral
1273219958928027648;No;Negative
1266064677030723589;No;Neutral
1326697533616369671;No;Negative
1255526363848720386;No;Neutral
1221042751761870848;Yes;Neutral
1269954022011801601;No;Negative
1266866463916384264;Yes;Negative
1352544706156170009;No;Negative
1317839828461957120;Yes;Positive
1245507062932680704;No;Negative
1240014573824081921;No;Positive
1396505982532465170;No;Neutral
1272842785821986817;No;Negative
1258429919723470848;No;Neutral
1274832874089451521;No;Negative
1272786398865653761;No;Negative
1258480627243982850;No;Negative
1249367500879466496;No;Negative
1242218820313452552;No;Neutral
1294362270957527047;Yes;Positive
1394306690514403627;No;Neutral
1386383594337373733;Yes;Negative
1240692580028841984;No;Neutral
1262079404445970440;No;Positive
1257658057619800064;No;Positive
1240738116077531137;No;Neutral
1255182522683666434;No;Neutral
1296984230489206784;No;Negative
1265050621972897792;Yes;Positive
1398031199845882566;No;Neutral
1260155639583641601;No;Neutral
1247748558419152898;No;Negative
1246116733376757760;Yes;Positive
1250161887133736963;Yes;Positive
1398649515184362767;No;Negative
1271763799171833856;No;Positive
1219877897650962432;Yes;Neutral
1260032715635605507;Yes;Neutral
1270689705340829696;No;Negative
1241155858584788994;No;Neutral
1296388805818228738;No;Negative
1235557191853248516;No;Neutral
1271010480409186304;No;Positive
1291093977492529154;No;Negative
1242457368685936640;No;Neutral
1231957809199276036;No;Positive
1221345278554492928;Yes;Neutral
1244897531030536194;Yes;Positive
1260836609735491586;No;Neutral
1238038969406889986;No;Neutral
1222187991151661058;No;Neutral
1236527012577189888;No;Neutral
1335177164958027125;No;Neutral
1247424938438463489;Yes;Positive
1330506323474190336;No;Negative
1244802833544773640;No;Neutral
1245360696453464064;Yes;Positive
1258629483843764225;Yes;Neutral
1352569491968875271;No;Neutral
1271571468263075841;Yes;Positive
1251779227751415808;Yes;Neutral
1367262110345065817;Yes;Positive
1257746717447008258;No;Negative
1233443671300812802;Yes;Neutral
1240331984859209733;No;Neutral
1295706181210648576;No;Negative
1246858963410399234;No;Negative
1237838950837948416;Yes;Positive
1247661981852631044;No;Positive
1319352592543223805;No;Neutral
1260306032338907137;Yes;Positive
1222564598882226176;Yes;Positive
1355075400567634424;Yes;Positive
1276915123442065413;No;Negative
1251405100909641728;Yes;Negative
1241862053293367297;Yes;Positive
1349148313593820636;No;Negative
1254468068853583872;Yes;Neutral
1246849544140337152;No;Negative
1329096796300341251;Yes;Positive
1249015500421713921;No;Negative
1241791343128711169;No;Negative
1259474540041842689;No;Neutral
1225746444688203779;No;Neutral
1377886611848390532;No;Neutral
1318832514317283343;No;Negative
1243260417259995137;No;Positive
1239184177876078592;Yes;Neutral
1258472518316326913;No;Neutral
1255077808478597122;No;Neutral
1260375189419892736;Yes;Positive
1268726956280832000;No;Neutral
1243319494447108096;Yes;Neutral
1295445277256581126;Yes;Positive
1296525636006293505;No;Negative
1275014490476560384;Yes;Positive
1322747529524584448;No;Negative
1239973299569844224;No;Positive
1256542703191556097;No;Neutral
1248794505219891201;No;Positive
1256419870448762880;No;Neutral
1328048527512104962;Yes;Positive
1241785534227283969;No;Neutral
1266719497920094210;Yes;Positive
1239205588606820352;Yes;Positive
1315585759890505728;No;Negative
1232002832913588226;No;Positive
1259154589380685825;Yes;Neutral
1266119453307277314;Yes;Positive
1260997439101841415;No;Neutral
1256431519998128128;No;Positive
1256298059308417029;No;Neutral
1245605645216174080;Yes;Positive
1361392939914076294;No;Neutral
1376367111285281117;No;Neutral
1230881361415806979;Yes;Neutral
1251163710619414529;No;Negative
1265945325665017857;No;Neutral
1281328794842869760;Yes;Positive
1248507832040919045;No;Neutral
1235965540449112064;No;Neutral
1244523881697816576;No;Neutral
1264239323232243712;No;Neutral
1246188385129181184;Yes;Neutral
1238893628233256961;Yes;Neutral
1237155820904894464;Yes;Positive
1230994516590702594;No;Neutral
1243671010454495235;No;Neutral
1232575158700957696;No;Positive
1243381034617417734;No;Positive
1316583563575908132;No;Negative
1242858583169040391;Yes;Neutral
1256689861047787521;Yes;Positive
1289048276952653824;No;Negative
1277528283610046464;No;Positive
1327375983574441991;Yes;Positive
1240186430816694273;No;Neutral
1357560374151393174;Yes;Negative
1245285696128122880;Yes;Positive
1236426642643451904;No;Positive
1233314343548280832;No;Neutral
1358253470314234047;No;Negative
1256411987136954369;Yes;Positive
1289321799105179649;No;Negative
1264480698536255490;No;Negative
1233328713900732416;Yes;Positive
1251137941738524674;No;Neutral
1330217473979912192;Yes;Positive
1230983268272680960;No;Neutral
1384363887609693233;Yes;Positive
1225503923609440258;Yes;Positive
1266154297353539585;Yes;Positive
1280614657078763522;No;Negative
1252249048062529540;No;Positive
1257811272671940608;No;Neutral
1235637453265891328;No;Negative
1386566542255782976;Yes;Negative
1268583148662775810;Yes;Positive
1366009722625736930;Yes;Positive
1243771746026749953;No;Negative
1260620323671740419;Yes;Neutral
1271107720536522753;Yes;Positive
1233830644029042693;No;Neutral
1251450984934621194;Yes;Neutral
1267016760588480512;No;Neutral
1279532514642726912;No;Negative
1340264850773336454;No;Neutral
1258826757785956358;No;Neutral
1229404855896330240;No;Neutral
1238866833639424001;Yes;Positive
1381918117108200324;Yes;Neutral
1232312197751046147;Yes;Positive
1266544828361383937;No;Neutral
1275410571660312577;Yes;Positive
1268884346880045059;No;Negative
1279886904041918465;No;Negative
1250518219586232321;No;Neutral
1268044901897338880;No;Neutral
1269490908761919489;No;Negative
1243369573916778497;No;Positive
1371967049580312554;Yes;Positive
1265291768733618177;No;Neutral
1228690684368052224;Yes;Neutral
1265827223564623873;Yes;Positive
1250231754167894019;No;Neutral
1393578756817653559;No;Negative
1362335480676783337;No;Negative
1236924884556697600;No;Positive
1242165213996232705;No;Neutral
1243541473720762368;No;Positive
1260832502039678980;No;Neutral
1261757246167539713;No;Negative
1254402763481591810;No;Negative
1256593950116282369;No;Neutral
1277677705203519490;Yes;Positive
1263056198649237504;Yes;Positive
1269402066134368256;No;Negative
1364304764939379638;No;Neutral
1259707658342465536;No;Neutral
1263371106121134080;No;Neutral
1263169742384386049;No;Negative
1267086136108896256;No;Neutral
1261295715164344323;Yes;Neutral
1222140119022555136;Yes;Positive
1235666332823302145;No;Negative
1248239339374546952;No;Neutral
1249390494716657670;No;Neutral
1259869903319977985;No;Negative
1309965319293800448;Yes;Positive
1260644174828716038;Yes;Positive
1291706863487275008;No;Negative
1222057408954019840;Yes;Positive
1254740375157211136;No;Neutral
1238062675189469184;No;Neutral
1237640952661118977;No;Negative
